sequence,investigation_ID,pair_label,paired,start_frame,end_frame,duration,mean_speed,mean_acc,mean_rotation,mean_rotation_speed
task1/train/mouse058_task1_annotator1,24,24_0,0,6851,6900,50,8.85461185555773,3.617209938066083,2.9449856359009696,0.051358643237891306
task1/train/mouse058_task1_annotator1,25,25_0,0,6932,6970,39,7.569327458577545,2.838731712386464,2.8299599048277053,0.032350239643543194
task1/train/mouse058_task1_annotator1,26,26_0,0,6996,7007,12,5.151534100837551,3.7324456612573074,2.9417777528349096,0.02595070774551589
task1/train/mouse058_task1_annotator1,27,27_0,0,7039,7047,9,9.55133814769213,3.3328070858927807,2.7971620947520734,0.07256034577079706
task1/train/mouse058_task1_annotator1,28,28_0,0,7136,7175,40,8.605722943589981,2.6549530263470773,3.034955709439052,0.024655781465787542
task1/train/mouse058_task1_annotator1,29,29_0,0,7204,7216,13,7.90058827674115,2.935920003228735,2.9847431328185174,0.028850425588321738
task1/train/mouse058_task1_annotator1,30,30_0,0,7269,7502,234,6.041921818333065,3.9565361572652464,2.8231914166626715,0.0478244460850833
task1/train/mouse058_task1_annotator1,31,31_0,0,7564,7647,84,3.9941218914482097,2.9541849469650194,2.989826367796443,0.03815395686091217
task1/train/mouse058_task1_annotator1,32,32_0,0,7768,7917,150,4.235881360659408,2.9350391637371356,2.9245875457647648,0.04608642475499605
task1/train/mouse058_task1_annotator1,33,33_0,0,8129,8457,329,2.390069419531895,2.012196530207929,2.8794577109621233,0.02624863310350888
task1/train/mouse058_task1_annotator1,34,34_0,0,8564,8575,12,3.9659837945083027,3.232554471841759,2.782055084322226,0.09925437570432143
task1/train/mouse058_task1_annotator1,35,35_0,0,8683,8746,64,3.420912478168221,2.214204342980528,2.9363251773824866,0.02247755554522428
task1/train/mouse058_task1_annotator1,36,36_0,0,8760,8833,74,3.5958176971578246,2.109729329361364,2.9552459709568946,0.029409652522706362
task1/train/mouse058_task1_annotator1,37,37_0,0,9006,9090,85,6.3741916590319985,3.4656883830572043,2.911977107929203,0.04842033220434965
task1/train/mouse058_task1_annotator1,38,38_0,0,9316,9342,27,8.604500701789407,4.354216262967922,2.9977354653442156,0.05329920169030244
task1/train/mouse058_task1_annotator1,39,39_0,0,9451,9531,81,8.519812001415358,3.3125167285046775,2.893634067118039,0.05215946316386679
task1/train/mouse058_task1_annotator1,40,40_0,0,9684,9726,43,6.698855462495376,3.480769381726395,2.861206646662151,0.038755130626937064
task1/train/mouse058_task1_annotator1,41,41_0,0,10129,10162,34,5.312867241880186,2.6387344518059406,2.9796518330652364,0.04424482043704585
task1/train/mouse058_task1_annotator1,42,42_0,0,10298,10545,248,3.819185929647556,2.6405014506124664,2.904818316974971,0.0373810821651283
task1/train/mouse058_task1_annotator1,43,43_0,0,10612,10618,7,5.6169106895861995,2.496176866367449,3.0203379234345245,0.05318936138733881
task1/train/mouse058_task1_annotator1,44,44_0,0,10737,10792,56,5.241634495387018,3.0228862914980286,2.9003393470495835,0.047367696476196396
task1/train/mouse058_task1_annotator1,45,45_0,0,10820,10999,180,2.466679475402254,1.903839411311291,2.986031260240811,0.02612154284103078
task1/train/mouse058_task1_annotator1,46,46_0,0,11371,11451,81,4.352489443811506,3.0113481214503746,2.928109523665882,0.0386096232018651
task1/train/mouse058_task1_annotator1,47,47_0,0,11650,11693,44,4.48034341325017,2.7248220145887068,2.9738308085881937,0.03591954314526058
task1/train/mouse058_task1_annotator1,48,48_0,0,11704,11726,23,8.379959512426922,3.353220439703983,2.94122884328305,0.04227549242729014
task1/train/mouse058_task1_annotator1,49,49_0,0,11740,11767,28,2.9184100743325097,2.347858179260126,2.919960790068477,0.022263265281899307
task1/train/mouse058_task1_annotator1,50,50_0,0,12163,12369,207,3.4522346315926593,2.317947211683875,2.937412675377489,0.030234365241030643
task1/train/mouse058_task1_annotator1,51,51_0,0,12440,12491,52,6.939190100131099,3.3428898062070354,2.743943774636379,0.05479401042216747
task1/train/mouse058_task1_annotator1,52,52_0,0,12664,12687,24,6.476680909695893,3.1814207302896906,3.080853617506594,0.023003444685249046
task1/train/mouse058_task1_annotator1,53,53_0,0,12797,13064,268,3.6721398249097206,3.3923776484088246,2.8822671125254167,0.04098615418038533
task1/train/mouse058_task1_annotator1,54,54_0,0,13128,13211,84,4.68056126091074,2.9096966444865555,2.972755437828523,0.03037386853445653
task1/train/mouse058_task1_annotator1,55,55_0,0,13264,13287,24,3.1806483215992585,2.630820596638387,2.8331452238173704,0.05058929687248337
task1/train/mouse058_task1_annotator1,56,56_0,0,13434,13456,23,6.46440968357135,3.545137551478253,3.0113093468240617,0.029502696253959623
task1/train/mouse058_task1_annotator1,57,57_0,0,13503,13570,68,5.916901022420412,2.574182866693147,2.861154882481868,0.03985691608826263
task1/train/mouse058_task1_annotator1,58,58_0,0,13883,13928,46,5.566728647818673,2.8809937025914216,3.0260028648408412,0.03592785254316183
task1/train/mouse058_task1_annotator1,59,59_0,0,14097,14354,258,3.652932674334224,2.8771922910972054,2.958546474473436,0.03527539854825795
task1/train/mouse058_task1_annotator1,60,60_0,0,14376,14485,110,3.350480780170525,2.444268447994296,2.9310817366160244,0.040655327256585896
task1/train/mouse058_task1_annotator1,61,61_0,0,14601,14632,32,7.101967010321708,2.4977038471130606,2.851364919687681,0.04285241229439027
task1/train/mouse058_task1_annotator1,62,62_0,0,14662,14702,41,5.297668232751841,3.3113930163868837,2.92170561897122,0.03344851372732746
task1/train/mouse058_task1_annotator1,63,63_0,0,14734,14835,102,4.2594047370084445,3.0658653604636075,2.9803182590145183,0.030337668714813058
task1/train/mouse058_task1_annotator1,64,64_0,0,15068,15208,141,4.473761929439935,3.544034240792459,3.0008318939842122,0.04667810426805933
task1/train/mouse058_task1_annotator1,65,65_0,0,15278,15306,29,8.125437132235309,3.826731210154586,2.7465402747251777,0.059812243294831216
task1/train/mouse058_task1_annotator1,66,66_0,0,15452,15459,8,5.927225654700092,3.1520715341128716,3.0944813401424014,0.02160129432071256
task1/train/mouse058_task1_annotator1,67,67_0,0,15525,15739,215,2.00994261730353,1.8109082023297018,2.9832517043484645,0.03180722348077441
task1/train/mouse058_task1_annotator1,68,68_0,0,16146,16156,11,4.533445411086126,2.3274636164026674,2.9925046193150733,0.02332737749182331
task1/train/mouse058_task1_annotator1,69,69_0,0,16507,16858,352,2.1812434599268404,1.9208730660450586,2.9710461443109852,0.025033070322392378
task1/train/mouse058_task1_annotator1,70,70_0,0,16892,17145,254,1.653230147245059,1.9822217306300354,3.052604179947008,0.024649185175087174
task1/train/mouse058_task1_annotator1,71,71_0,0,17178,17199,22,3.9964269613574004,2.3145945942871498,2.9138050037651073,0.03141401715845031
task1/train/mouse058_task1_annotator1,72,72_0,0,17332,17511,180,4.053211613052359,2.903454128902447,2.925646905673519,0.03843631250805762
task1/train/mouse058_task1_annotator1,73,73_0,0,17636,17655,20,4.830831300925708,3.093943545077027,3.0084141061285723,0.042182637979383486
task1/train/mouse058_task1_annotator1,74,74_0,0,17774,17872,99,2.4220543699057546,2.2470499252873286,2.7260989343393223,0.030225429170556553
task1/train/mouse058_task1_annotator1,75,75_0,0,17938,18021,84,6.920340683126376,3.496372158047221,2.895883499149621,0.05266473765770315
task1/train/mouse058_task1_annotator1,76,76_0,0,18176,18200,25,8.104332301941433,3.6914703084177694,3.0410545834643807,0.04635983136580862
task1/train/mouse058_task1_annotator1,77,77_0,0,18308,18365,58,4.047289983862607,2.6034385998166334,2.9757936264103084,0.031963211644318465
task1/train/mouse059_task1_annotator1,0,0_0,0,1,92,92,6.1349398214276345,2.374313682490936,2.8120720427941457,0.03147036157154555
task1/train/mouse059_task1_annotator1,1,1_0,0,124,313,190,4.099377785296939,4.256692608576025,2.990100973607015,0.04424421555912829
task1/train/mouse059_task1_annotator1,2,2_0,0,341,352,12,4.07713945466888,2.740181487125754,2.913562242576695,0.03378293851916162
task1/train/mouse059_task1_annotator1,3,3_0,0,380,438,59,6.360766041999976,2.567564418394196,3.0324308109288785,0.026396396073586754
task1/train/mouse059_task1_annotator1,4,4_0,0,458,747,290,2.9496508219587705,2.5033226870561527,2.9005544463418254,0.03115566092864378
task1/train/mouse059_task1_annotator1,5,5_0,0,809,921,113,5.837067223180489,3.797624364397384,2.897543750677916,0.040004900031246585
task1/train/mouse059_task1_annotator1,6,6_0,0,957,1070,114,4.808553430355152,2.743057262331688,2.979259992109269,0.030574807391672315
task1/train/mouse059_task1_annotator1,7,7_0,0,1154,1324,171,4.756981035890495,3.288852335970512,2.880400992300952,0.036953646005902556
task1/train/mouse059_task1_annotator1,8,8_0,0,1459,1617,159,4.7725581111774815,4.05316406306861,2.961010385843494,0.05408946914656987
task1/train/mouse059_task1_annotator1,9,9_0,0,1730,1796,67,5.368859360787241,3.842872187347448,2.9034119598266557,0.04647966540694863
task1/train/mouse059_task1_annotator1,10,10_0,0,1820,1857,38,5.718448965302037,3.2836543144310997,2.9950605757744047,0.0337987480679464
task1/train/mouse059_task1_annotator1,11,11_0,0,1979,2040,62,7.4883672152728415,3.475390831704312,2.8992626894019016,0.04598759390185245
task1/train/mouse059_task1_annotator1,12,12_0,0,2232,2353,122,4.78202002613506,3.085992118455207,2.965058732120264,0.04180672117541948
task1/train/mouse059_task1_annotator1,13,13_0,0,2585,2611,27,2.8165541796140383,3.0492361514203705,2.6899882004803763,0.03275822209256717
task1/train/mouse059_task1_annotator1,14,14_0,0,2659,2699,41,5.0302587298829895,3.8366346524506008,2.787719431934735,0.052448106101225925
task1/train/mouse059_task1_annotator1,15,15_0,0,2806,2817,12,3.61364085751428,2.8125230368313727,2.3698691638974614,0.0950414058109148
task1/train/mouse059_task1_annotator1,16,16_0,0,2998,3008,11,4.3302356830381905,2.248625785309831,2.6809037631212944,0.04511801979000845
task1/train/mouse059_task1_annotator1,17,17_0,0,3035,3063,29,9.353181556617049,3.4008243210771876,2.881537873270931,0.042336259657673396
task1/train/mouse059_task1_annotator1,18,18_0,0,3134,3352,219,5.223298363230299,5.093126012527598,2.9708642455370056,0.05330905817841648
task1/train/mouse059_task1_annotator1,19,19_0,0,3394,3417,24,4.774531670556307,4.6436372976169995,2.612568843293886,0.060450985179515894
task1/train/mouse059_task1_annotator1,20,20_0,0,3427,3488,62,5.660554114266346,4.482803983048292,2.7757693623257937,0.05985662702357594
task1/train/mouse059_task1_annotator1,21,21_0,0,3565,3589,25,6.697796673244139,4.6426250671106715,2.897598676607781,0.05383728795953067
task1/train/mouse059_task1_annotator1,22,22_0,0,3617,3629,13,5.793868449746414,4.429153723190127,2.7102507526136868,0.07768152045846427
task1/train/mouse059_task1_annotator1,23,23_0,0,3676,3691,16,10.701936052820384,3.37610228825168,2.85152830417156,0.037241472517238
task1/train/mouse059_task1_annotator1,24,24_0,0,3947,3951,5,3.4707795134807027,2.783842100560198,3.0545178763605327,0.039763031060020014
task1/train/mouse059_task1_annotator1,25,25_0,0,3989,4091,103,4.856398175105556,4.341047664217395,2.9847147352726817,0.043593433788730984
task1/train/mouse059_task1_annotator1,26,26_0,0,4245,4255,11,5.709595681649782,3.4335648921750264,2.4389000212801624,0.0778831849201944
task1/train/mouse059_task1_annotator1,27,27_0,0,4931,5081,151,3.456879258686153,2.468147774301141,3.01321424068217,0.026378198566419736
task1/train/mouse059_task1_annotator1,28,28_0,0,5121,5146,26,5.526331677700851,5.850114337321229,2.6843904658234794,0.1013275774887476
task1/train/mouse060_task1_annotator1,0,0_0,0,1,469,469,4.915694117612556,4.064791969494292,2.9639590194101935,0.03937660579760855
task1/train/mouse060_task1_annotator1,1,1_0,0,570,605,36,7.4918556388543704,4.677027382996149,2.852048224750865,0.0460422219091815
task1/train/mouse060_task1_annotator1,2,2_0,0,642,650,9,9.091317817888948,3.9327019832240615,2.8190207483931946,0.04743929106147861
task1/train/mouse060_task1_annotator1,3,3_0,0,758,1127,370,4.807745492378414,4.199144081334369,2.981997673540116,0.04900613891694861
task1/train/mouse060_task1_annotator1,4,4_0,0,1196,1237,42,4.81520973273735,3.954694626794218,2.8690248106149108,0.04070164977353968
task1/train/mouse060_task1_annotator1,5,5_0,0,1335,1361,27,3.7301469204388478,2.8078384337966784,2.977591852505128,0.024929716601526482
task1/train/mouse060_task1_annotator1,6,6_0,0,1439,1515,77,9.286549536438448,4.6278191266505555,2.8598708244280204,0.04731520631019304
task1/train/mouse060_task1_annotator1,7,7_0,0,1691,1701,11,10.607854409930509,5.422855240221543,2.9638835153223635,0.0804340055046588
task1/train/mouse060_task1_annotator1,8,8_0,0,1872,1961,90,6.720010818378126,3.7471994579450443,3.0110017167605414,0.044155528419069716
task1/train/mouse060_task1_annotator1,9,9_0,0,2047,2094,48,6.738689653257356,6.26737747714369,2.952194427099041,0.06778079653240146
task1/train/mouse060_task1_annotator1,10,10_0,0,2405,2446,42,5.736220468358933,5.12364422361869,2.9419846139125734,0.05021467702219191
task1/train/mouse060_task1_annotator1,11,11_0,0,2473,2553,81,6.344802300787413,3.8761707842117916,2.883659763384347,0.04097203398282407
task1/train/mouse060_task1_annotator1,12,12_0,0,2587,2598,12,10.730991666515473,4.31530441022311,3.0236744374491518,0.042477185971762865
task1/train/mouse060_task1_annotator1,13,13_0,0,2747,2791,45,8.730512662731146,4.228167740532505,2.714001445451588,0.045403816538500064
task1/train/mouse060_task1_annotator1,14,14_0,0,2948,3054,107,7.292448130268321,4.435958772608941,2.883119864238486,0.06052040000978665
task1/train/mouse060_task1_annotator1,15,15_0,0,3339,3350,12,4.675334220606387,4.449819334225898,3.0105604602004408,0.03466814206932841
task1/train/mouse060_task1_annotator1,16,16_0,0,3955,4103,149,5.233610084155091,4.217321703632679,2.965163810816678,0.04548733449903528
task1/train/mouse060_task1_annotator1,17,17_0,0,4193,4203,11,8.631374939384708,4.466854169505797,3.0532555317303345,0.026166411389758212
task1/train/mouse060_task1_annotator1,18,18_0,0,4256,4280,25,3.804180880235863,3.4094831535679235,2.535698735346819,0.06912156597666144
task1/train/mouse060_task1_annotator1,19,19_0,0,4327,4335,9,3.801767481519162,2.711209726842449,2.872675480327444,0.07233271091698729
task1/train/mouse060_task1_annotator1,20,20_0,0,4712,4721,10,8.503467107713576,4.804557755373061,2.8112883281806,0.09488143370067093
task1/train/mouse061_task1_annotator1,0,0_0,0,1,174,174,6.61991936815073,3.0249165153767112,2.7431149829409187,0.03831052127451281
task1/train/mouse061_task1_annotator1,1,1_0,0,194,463,270,6.571515284335775,3.8215949860725904,2.924979583454981,0.049200547306464365
task1/train/mouse061_task1_annotator1,2,2_0,0,575,635,61,6.47300072182031,6.535915070695471,3.0167193277836777,0.06597652356614823
task1/train/mouse061_task1_annotator1,3,3_0,0,713,847,135,7.310926904204988,4.123234763221525,2.91023318943906,0.04704327124315501
task1/train/mouse061_task1_annotator1,4,4_0,0,1022,1043,22,6.364217560220774,4.7728599012239785,2.8566493158553636,0.04604761069126942
task1/train/mouse061_task1_annotator1,5,5_0,0,1116,1151,36,7.990143919281852,3.5573362614194224,2.9678879196385632,0.037224522052005216
task1/train/mouse061_task1_annotator1,6,6_0,0,1411,1546,136,4.474102740717033,4.1382423219885665,2.951293903350082,0.04231597957568205
task1/train/mouse061_task1_annotator1,7,7_0,0,1675,1752,78,5.697003289366372,3.0583140864175213,2.98334920006812,0.04219040246296645
task1/train/mouse061_task1_annotator1,8,8_0,0,1832,1862,31,3.5837696597677593,3.3632825374060085,2.950297029589985,0.0393557866855337
task1/train/mouse061_task1_annotator1,9,9_0,0,2063,2109,47,4.74569943057983,2.7498536064719477,2.9794789641698753,0.03151569273269204
task1/train/mouse061_task1_annotator1,10,10_0,0,2141,2152,12,6.210360562394876,3.5427910957142816,2.902489263754507,0.027244094102297185
task1/train/mouse061_task1_annotator1,11,11_0,0,2269,2283,15,12.784278710567474,3.0653370354321394,3.098668930242796,0.02246437847172699
task1/train/mouse061_task1_annotator1,12,12_0,0,2403,2451,49,6.196590490767576,5.054772669518166,3.0341856911684766,0.03461488842864926
task1/train/mouse061_task1_annotator1,13,13_0,0,2574,2655,82,8.04430207950626,4.104165925873115,2.9150729456633404,0.03874542212029448
task1/train/mouse061_task1_annotator1,14,14_0,0,2689,2711,23,9.97574099621233,5.216364981549082,2.9949781655161054,0.08404518133438557
task1/train/mouse061_task1_annotator1,15,15_0,0,2802,2832,31,4.353646689564683,3.799302468945914,2.85648791409879,0.0566839817036256
task1/train/mouse061_task1_annotator1,16,16_0,0,3031,3115,85,7.80696844814599,3.807489270127202,2.8816873279657167,0.04868337364799526
task1/train/mouse061_task1_annotator1,17,17_0,0,3308,3317,10,10.58322248031407,5.425811981859937,2.8629929346571164,0.057989771225465024
task1/train/mouse061_task1_annotator1,18,18_0,0,3401,3418,18,8.699216622060149,4.056611499225702,2.9832244078082764,0.028324473058985507
task1/train/mouse061_task1_annotator1,19,19_0,0,3430,3473,44,4.423259740193057,3.6367060004213894,2.9683563849122563,0.04330120202093062
task1/train/mouse061_task1_annotator1,20,20_0,0,3553,3621,69,6.1022460142971395,3.4182473655088805,2.9076497860822306,0.03608289121776296
task1/train/mouse061_task1_annotator1,21,21_0,0,3713,3759,47,4.199351654856978,3.904229562317494,2.904908884617794,0.038394303250940655
task1/train/mouse061_task1_annotator1,22,22_0,0,3827,3836,10,15.946953074717985,5.482955225867769,2.73204425266053,0.08324697134349442
task1/train/mouse061_task1_annotator1,23,23_0,0,3930,3943,14,21.16522336561548,7.0850747761954915,2.9025633074242023,0.05405864028798857
task1/train/mouse062_task1_annotator1,0,0_0,0,1,410,410,8.510630833512284,5.228954028190548,2.910473299626573,0.04912529135264413
task1/train/mouse062_task1_annotator1,1,1_0,0,475,534,60,12.613141983565079,5.249834238797006,2.9409060525677044,0.04138556929335621
task1/train/mouse062_task1_annotator1,2,2_0,0,674,690,17,5.111485235999313,5.330774390948707,2.878706979537747,0.05721019882803661
task1/train/mouse062_task1_annotator1,3,3_0,0,707,728,22,16.67005713760128,4.493966698007171,2.8447133287889694,0.05771768298838625
task1/train/mouse062_task1_annotator1,4,4_0,0,803,871,69,10.345346991605723,6.824151709174131,2.9318076908650847,0.056759626273600525
task1/train/mouse062_task1_annotator1,5,5_0,0,968,995,28,13.174382248158812,3.9811444330093826,2.9217663082529617,0.04939302939507595
task1/train/mouse062_task1_annotator1,6,6_0,0,1173,1180,8,17.593379064532435,8.361361664326317,2.914882252498966,0.07703129284672888
task1/train/mouse062_task1_annotator1,7,7_0,0,1295,1320,26,4.87205075697595,3.6206740414057252,2.997450245433496,0.06908925807668383
task1/train/mouse062_task1_annotator1,8,8_0,0,1484,1514,31,6.67256503524461,3.7329117563441625,2.8243282036122443,0.045152803731710406
task1/train/mouse062_task1_annotator1,9,9_0,0,1592,1736,145,6.332514405048607,5.6148947047606494,2.9970308882567225,0.06278703293390593
task1/train/mouse062_task1_annotator1,10,10_0,0,1746,1822,77,6.932624389282967,5.319957703867475,2.9920675613447987,0.05125361418753259
task1/train/mouse062_task1_annotator1,11,11_0,0,1841,1956,116,7.325831797790664,5.024021419025958,2.9725796220091922,0.05455561450265026
task1/train/mouse062_task1_annotator1,12,12_0,0,1981,2109,129,4.897081777051206,4.678680326538008,2.93005419867778,0.05396781574400209
task1/train/mouse062_task1_annotator1,13,13_0,0,2251,2327,77,6.683864374257734,4.696975472275038,3.019262469334622,0.04537434931696092
task1/train/mouse062_task1_annotator1,14,14_0,0,2807,2820,14,11.27858813242899,4.098420741570862,3.003019182612877,0.050087106202168226
task1/train/mouse062_task1_annotator1,15,15_0,0,2832,2864,33,12.648016269983417,4.20542978211278,2.7810481934710807,0.04958276155721855
task1/train/mouse062_task1_annotator1,16,16_0,0,3052,3109,58,9.450844514239863,4.78590007119645,3.007400540930866,0.057650419710122
task1/train/mouse062_task1_annotator1,17,17_0,0,3211,3232,22,4.5136435803646044,2.739955551712727,2.530190985942851,0.07454856979554027
task1/train/mouse062_task1_annotator1,18,18_0,0,3481,3488,8,12.639598637481228,8.698059961155547,2.7690895483321576,0.17280490270028126
task1/train/mouse062_task1_annotator1,19,19_0,0,3528,3609,82,8.78948429997061,5.270022464180579,2.8972109488065834,0.0654829748647325
task1/train/mouse062_task1_annotator1,20,20_0,0,3622,3632,11,13.585454924429877,8.297702256603882,2.857900014618063,0.08780483512607211
task1/train/mouse062_task1_annotator1,21,21_0,0,3806,3830,25,10.750319946301023,4.481227141827019,3.0226763086366377,0.03625468720389165
task1/train/mouse062_task1_annotator1,22,22_0,0,3865,3872,8,5.988672043867121,5.154474494087016,2.873102086421932,0.04018631314882132
task1/train/mouse062_task1_annotator1,23,23_0,0,4068,4079,12,6.864461017479634,2.1508407610355036,2.888967101230461,0.034096377673692925
task1/train/mouse062_task1_annotator1,24,24_0,0,4259,4271,13,18.381568862550996,8.002427467913192,3.024551199691684,0.04307400185926492
task1/train/mouse062_task1_annotator1,25,25_0,0,4343,4420,78,8.382599076571742,5.2778366442470865,3.039392765551538,0.046915783933806014
task1/train/mouse062_task1_annotator1,26,26_0,0,4472,4569,98,7.138173118507393,4.9410460293862535,3.0050671247542136,0.041992835499779
task1/train/mouse062_task1_annotator1,27,27_0,0,4666,4708,43,3.4084666639063497,2.944690959416181,2.9282261393408704,0.04033352560508106
task1/train/mouse062_task1_annotator1,28,28_0,0,5027,5036,10,8.488726271908606,3.339151753420129,3.0357947964585406,0.03530042370378137
task1/train/mouse062_task1_annotator1,29,29_0,0,5129,5153,25,12.313617027661103,5.184083714708461,2.937606894933192,0.04334739480685
task1/train/mouse062_task1_annotator1,30,30_0,0,5212,5220,9,10.592050386303006,3.9297467237323533,2.9146334744415605,0.05274104379218637
task1/train/mouse062_task1_annotator1,31,31_0,0,5277,5289,13,4.093653482585763,5.827461071008525,2.6870537898123286,0.07668499252542772
task1/train/mouse062_task1_annotator1,32,32_0,0,5753,5762,10,4.438217597191655,3.957848432261703,2.9995767655763452,0.033437511778929306
task1/train/mouse062_task1_annotator1,33,33_0,0,5778,5802,25,11.204233086701612,4.8497685853434245,2.985743167693754,0.051447301297852
task1/train/mouse062_task1_annotator1,34,34_0,0,5977,5985,9,9.088506400956799,6.201618633550428,2.897827258872627,0.07186882505958828
task1/train/mouse062_task1_annotator1,35,35_0,0,6364,6369,6,23.570819690296673,6.830353939075548,3.046763449244562,0.037603283714089684
task1/train/mouse062_task1_annotator1,36,36_0,0,6657,6679,23,7.584368238643051,3.257916683684832,2.9800909795503783,0.04999739129577787
task1/train/mouse062_task1_annotator1,37,37_0,0,7032,7070,39,9.264622148975254,4.503139246610249,2.8766875902080673,0.031252384157615616
task1/train/mouse062_task1_annotator1,38,38_0,0,7397,7426,30,6.9880758452347616,3.4699375223239155,3.0325260764365347,0.0363694217064454
task1/train/mouse062_task1_annotator1,39,39_0,0,7563,7732,170,5.732953191374724,4.935048555101548,2.9625357857905343,0.059515087640714545
task1/train/mouse063_task1_annotator1,0,0_0,0,1,78,78,5.648825105591705,5.394632825955119,2.9499477452623095,0.06751773990751717
task1/train/mouse063_task1_annotator1,1,1_0,0,567,650,84,7.312934825062706,4.242438180172085,2.7028173233925137,0.07207595400079182
task1/train/mouse063_task1_annotator1,2,2_0,0,740,866,127,5.907518684150865,4.609293141453474,2.7489762183707938,0.06963081518462036
task1/train/mouse063_task1_annotator1,3,3_0,0,911,1017,107,5.352596139523674,4.141923961539845,2.906429818549508,0.04992554020979781
task1/train/mouse063_task1_annotator1,4,4_0,0,1311,1342,32,12.973462295077802,5.526662937511056,2.8931039403926953,0.06740129239244687
task1/train/mouse063_task1_annotator1,5,5_0,0,1446,1482,37,13.159755914756222,4.69385728029507,3.0076506388700626,0.05874960493494145
task1/train/mouse063_task1_annotator1,6,6_0,0,1631,1664,34,7.330421129500917,5.021661066293808,3.042360099165723,0.047502698912639356
task1/train/mouse063_task1_annotator1,7,7_0,0,2329,2351,23,9.955461105552722,5.32346573473058,3.0193014916258263,0.040367227956676195
task1/train/mouse063_task1_annotator1,8,8_0,0,2931,3005,75,8.48398266066113,6.187449793406094,2.97184500734755,0.053387507417409025
task1/train/mouse063_task1_annotator1,9,9_0,0,3375,3385,11,6.635240906234421,3.6570089390199105,2.7429193403883905,0.0898347723977491
task1/train/mouse063_task1_annotator1,10,10_0,0,3645,3652,8,10.15478349705265,11.275885418178463,2.9780927564913977,0.04903017989785702
task1/train/mouse063_task1_annotator1,11,11_0,0,3830,3837,8,6.530583274362314,6.269828011127731,2.8922257689377555,0.0916874891811269
task1/train/mouse063_task1_annotator1,12,12_0,0,4002,4020,19,8.836884499089699,5.226430516869415,3.0938400822791956,0.025228611616784486
task1/train/mouse063_task1_annotator1,13,13_0,0,4076,4086,11,4.623773514904027,2.9845788127353483,2.6876197212870885,0.04281038830328197
task1/train/mouse063_task1_annotator1,14,14_0,0,4130,4145,16,14.180172402103748,4.4534129931782385,2.928155720890226,0.058715431877187
task1/train/mouse063_task1_annotator1,15,15_0,0,4258,4283,26,11.423547593433874,4.8525484436972315,2.9682700673649003,0.03859459249662551
task1/train/mouse063_task1_annotator1,16,16_0,0,4500,4511,12,4.4123258262369625,4.2591209949150155,2.741913182907045,0.04910149484739142
task1/train/mouse063_task1_annotator1,17,17_0,0,4535,4556,22,13.430889133485705,7.595959889983033,2.8411398599647395,0.09563635026502232
task1/train/mouse063_task1_annotator1,18,18_0,0,4651,4666,16,16.29657515970157,6.2887364531569565,3.065758955465439,0.035186624443622444
task1/train/mouse063_task1_annotator1,19,19_0,0,4963,5022,60,5.8925040623515255,4.101589457018303,2.9239418042067635,0.039377734713708985
task1/train/mouse063_task1_annotator1,20,20_0,0,5230,5238,9,7.9987705425025935,4.271530662344294,3.0427057509202196,0.026703955330975335
task1/train/mouse063_task1_annotator1,21,21_0,0,5251,5266,16,9.751236282815832,4.575796923043628,2.8753252127675264,0.05339968859852812
task1/train/mouse063_task1_annotator1,22,22_0,0,5447,5528,82,12.376273414424775,8.894124566641453,2.8206971228242255,0.0803574828420651
task1/train/mouse063_task1_annotator1,23,23_0,0,5587,5610,24,6.741546343758574,4.359611312369634,2.967915800345448,0.03370822624980437
task1/train/mouse063_task1_annotator1,24,24_0,0,5630,5713,84,7.760091494654608,5.178010567204654,2.9255666253062977,0.06194740190195573
task1/train/mouse063_task1_annotator1,25,25_0,0,6208,6219,12,4.862151477862747,3.6302836847730298,2.9879259734643746,0.05496061589613314
task1/train/mouse063_task1_annotator1,26,26_0,0,6250,6262,13,7.223650789418575,3.6015764254330254,2.903806515768349,0.050986943401429397
task1/train/mouse063_task1_annotator1,27,27_0,0,6620,6636,17,7.2139632199648736,4.11732757252616,2.855844263630067,0.04519329745838981
task1/train/mouse063_task1_annotator1,28,28_0,0,6649,6656,8,15.549563632753472,5.765698003967912,3.022989721752177,0.0668572827400642
task1/train/mouse063_task1_annotator1,29,29_0,0,6835,6870,36,9.260218934235521,4.677521224988378,3.0321154642233994,0.03648769575576161
task1/train/mouse063_task1_annotator1,30,30_0,0,7293,7295,3,9.946619434641706,6.662968562438624,3.061095143803877,0.07506741809451196
task1/train/mouse063_task1_annotator1,31,31_0,0,7345,7397,53,10.64325523503525,6.419544533844568,2.9217040571377493,0.06376959046890693
task1/train/mouse063_task1_annotator1,32,32_0,0,8322,8337,16,4.7606617274584195,4.645181967730464,2.930886330090468,0.051412987275355954
task1/train/mouse063_task1_annotator1,33,33_0,0,8396,8459,64,4.911546504450966,4.509071375784373,2.7869296383686386,0.05029868621650826
task1/train/mouse063_task1_annotator1,34,34_0,0,8739,8749,11,9.04472354691824,4.715913194651802,2.925266138998096,0.04606422427428913
task1/train/mouse063_task1_annotator1,35,35_0,0,8921,8931,11,5.728478978739017,6.508649220004106,2.9135969328591553,0.0728976034112019
task1/train/mouse063_task1_annotator1,36,36_0,0,9090,9391,302,6.255724284175098,5.3767740493219005,2.923879472625803,0.059767805193934535
